"","rmeans_nexpr","rmeans_texpr","gene"
"204794_at",180.79976744186,189.897872093023,"DUSP2"
"204795_at",204.50968372093,203.101618604651,"PRR3"
"204796_at",116.566376744186,115.05091627907,"EML1"
"204797_s_at",1054.7421627907,883.936604651163,"EML1"
"204798_at",575.128953488372,1278.30313953488,"MYB"
"204799_at",144.706225581395,147.056897674419,"ZBED4"
"204800_s_at",241.925776744186,173.979462790698,"DHRS12"
"204801_s_at",78.8633325581395,71.6990023255814,"DHRS12"
"204802_at",33.7369069767442,29.0665465116279,"RRAD"
"204803_s_at",303.929274418605,283.590539534884,"RRAD"
"204804_at",1320.34048837209,1099.62172093023,"TRIM21"
"204805_s_at",133.993172093023,121.173986046512,"H1FX"
"204806_x_at",1416.78341860465,1613.8448372093,"HLA-F"
"204807_at",437.479427906977,498.994439534884,"TMEM5"
"204808_s_at",928.851046511628,827.026465116279,"TMEM5"
"204809_at",1171.08879069767,1102.5803255814,"CLPX"
"204810_s_at",279.875351162791,257.035920930233,"CKM"
"204811_s_at",780.385232558139,1023.23227906977,"CACNA2D2"
"204812_at",2716.66813953488,2761.83465116279,"ZW10"
"204813_at",1998.60269767442,1591.62918604651,"MAPK10"
"204814_at",708.975627906977,645.316558139535,"CADPS"
"204815_s_at",242.457376744186,299.665044186046,"DHX34"
"204816_s_at",23.1739853488372,26.710033255814,"DHX34"
"204817_at",604.312255813953,723.415348837209,"ESPL1"
"204818_at",250.534488372093,181.069306976744,"HSD17B2"
"204819_at",580.466674418605,691.103162790698,"FGD1"
"204820_s_at",1449.62009302326,1410.84851162791,"BTN3A2 /// BTN3A3"
"204821_at",154.910769767442,133.83843255814,"BTN3A3"
"204822_at",493.753255813954,672.955497674419,"TTK"
"204823_at",403.650627906977,362.247558139535,"NAV3"
"204824_at",115.369565116279,93.8926348837209,"ENDOG"
"204825_at",142.180818604651,721.518274418605,"MELK"
"204826_at",520.60511627907,568.241093023256,"CCNF"
"204827_s_at",71.1735581395349,63.9565441860465,"CCNF"
"204828_at",617.849558139535,610.083860465116,"RAD9A"
"204829_s_at",788.283627906977,584.670990697674,"FOLR2"
"204830_x_at",1072.93244186047,894.741976744186,"PSG5"
"204831_at",508.20688372093,556.745930232558,"CDK8"
"204832_s_at",1011.95448837209,941.020465116279,"BMPR1A"
"204833_at",89.2876372093023,66.0912093023256,"ATG12"
"204834_at",904.297186046512,694.821302325581,"FGL2"
"204835_at",1092.71074418605,1042.60090697674,"POLA1"
"204836_at",466.307372093023,523.802744186047,"GLDC"
"204837_at",2057.47441860465,1775.65013953488,"MTMR9"
"204838_s_at",690.715488372093,687.159,"MLH3"
"204839_at",1676.7106744186,1396.63330232558,"POP5"
"204840_s_at",103.387713953488,92.6073255813953,"EEA1"
"204841_s_at",821.469023255814,798.390511627907,"EEA1"
"204842_x_at",918.449953488372,1068.03290697674,"PRKAR2A"
"204843_s_at",925.577209302326,832.583744186046,"PRKAR2A"
"204844_at",774.914069767442,697.455988372093,"ENPEP"
"204845_s_at",250.910779069767,191.928439534884,"ENPEP"
"204846_at",244.346737209302,342.714048837209,"CP"
"204847_at",658.582325581395,793.971953488372,"ZBTB11"
"204848_x_at",265.678720930233,89.2906581395349,"HBG1 /// HBG2"
"204849_at",116.828009302326,151.863141860465,"TCFL5"
"204850_s_at",760.020953488372,766.201325581395,"DCX"
"204851_s_at",142.508495348837,166.792434883721,"DCX"
"204852_s_at",734.896069767442,678.818255813953,"PTPN7"
"204853_at",412.692520930233,495.461309302326,"ORC2"
"204854_at",95.8921976744186,96.2449558139535,"LEPREL2"
"204855_at",148.370093023256,141.510060465116,"SERPINB5"
"204856_at",284.16976744186,294.750813953488,"B3GNT3"
"204857_at",46.3536581395349,52.6383744186046,"MAD1L1"
"204858_s_at",1038.08846511628,1061.87897674419,"TYMP"
"204859_s_at",896.728372093023,923.851906976744,"APAF1"
"204860_s_at",86.5752674418605,95.4955255813953,"NAIP"
"204861_s_at",102.25791627907,196.174204651163,"NAIP"
"204862_s_at",210.55076744186,332.400997674419,"NME3"
"204863_s_at",1064.17606976744,800.636139534884,"IL6ST"
"204864_s_at",686.874139534884,745.590558139535,"IL6ST"
"204865_at",285.04948372093,89.2237446511628,"CA3"
"204866_at",328.429509302326,373.913872093023,"JADE3"
"204867_at",776.08376744186,671.701209302326,"GCHFR"
"204868_at",273.108409302326,378.428523255814,"ICT1"
"204869_at",1424.91093023256,1254.14479069767,"PCSK2"
"204870_s_at",207.893060465116,166.826251162791,"PCSK2"
"204871_at",150.689541860465,206.718439534884,"MTERF1"
"204872_at",588.742465116279,676.484558139535,"TLE4"
"204873_at",50.0028813953488,76.3837441860465,"PEX1"
"204874_x_at",41.2868651162791,40.5261,"BAIAP3"
"204875_s_at",163.526374418605,234.434497674419,"GMDS"
"204876_at",286.496509302326,214.716488372093,"ZNF646"
"204877_s_at",312.081086046512,287.994734883721,"TAOK2"
"204878_s_at",178.735060465116,132.208337209302,"TAOK2"
"204879_at",147.908548837209,134.266955813954,"PDPN"
"204880_at",286.677939534884,216.21563255814,"MGMT"
"204881_s_at",1152.37620930233,1587.4448372093,"UGCG"
"204882_at",148.66418372093,124.62406744186,"ARHGAP25"
"204883_s_at",252.754046511628,256.646993023256,"HUS1"
"204884_s_at",128.709034883721,122.9701,"HUS1"
"204885_s_at",41.794111627907,46.1000325581395,"MSLN"
"204886_at",44.2758790697674,32.2351913953488,"PLK4"
"204887_s_at",747.813581395349,747.580441860465,"PLK4"
"204888_s_at",651.805255813954,606.727418604651,"NEURL1"
"204889_s_at",492.729930232558,403.377790697674,"NEURL1"
"204890_s_at",157.775946511628,118.300011627907,"LCK"
"204891_s_at",342.095697674419,459.385023255814,"LCK"
"204892_x_at",7983.98441860465,7935.02674418605,"EEF1A1"
"204893_s_at",732.940651162791,705.60888372093,"ZFYVE9"
"204894_s_at",2612.77897674419,746.419744186047,"AOC3"
"204895_x_at",52.8573255813954,48.9898372093023,"MUC4"
"204896_s_at",64.7706953488372,59.4337697674419,"PTGER4"
"204897_at",1574.78537209302,1101.91460465116,"PTGER4"
"204898_at",565.122953488372,504.294534883721,"SAP30"
"204899_s_at",310.979327906977,344.075011627907,"SAP30"
"204900_x_at",142.029974418605,230.774120930233,"SAP30"
"204901_at",302.969055813954,301.85713255814,"BTRC"
"204902_s_at",233.6393,241.919325581395,"ATG4B"
"204903_x_at",364.393790697674,453.97888372093,"ATG4B"
"204904_at",67.9379953488372,59.6608255813954,"GJA4"
"204905_s_at",695.899674418605,804.428790697674,"EEF1E1"
"204906_at",1050.02488372093,916.311348837209,"RPS6KA2"
"204907_s_at",284.432958139535,239.099004651163,"BCL3 /// MIR8085"
"204908_s_at",136.218162790698,233.729,"BCL3 /// MIR8085"
"204909_at",909.007162790698,720.636697674419,"DDX6"
"204910_s_at",291.768558139535,310.469276744186,"TRIM3"
"204911_s_at",403.857976744186,414.194441860465,"TRIM3"
"204912_at",958.787348837209,901.642720930233,"IL10RA"
"204913_s_at",838.791302325581,818.416488372093,"SOX11"
"204914_s_at",266.243706976744,316.909772093023,"SOX11"
"204915_s_at",147.009690697674,226.527179069767,"SOX11"
"204916_at",560.382930232558,579.884744186047,"RAMP1"
"204917_s_at",909.579441860465,771.705255813953,"MLLT3"
"204918_s_at",568.853186046512,549.670604651163,"MLLT3"
"204919_at",581.586046511628,561.9207,"PRH1-PRR4 /// PRR4"
"204920_at",1066.49262790698,920.307534883721,"CPS1"
"204921_at",257.244895348837,245.782837209302,"GAS8"
"204922_at",473.565679069767,508.3951,"C11orf80"
"204923_at",3026.6523255814,2720.18511627907,"SASH3"
"204924_at",167.921430232558,191.069774418605,"TLR2"
"204925_at",813.640511627907,659.709953488372,"CTNS"
"204926_at",268.242130232558,252.705986046512,"INHBA"
"204927_at",250.336446511628,269.736069767442,"RASSF7"
"204928_s_at",60.2443093023256,57.5888581395349,"SLC10A3"
"204929_s_at",206.36213255814,235.712137209302,"VAMP5"
"204930_s_at",273.973465116279,298.155986046512,"BNIP1"
"204931_at",617.906581395349,657.325069767442,"TCF21"
"204932_at",338.553069767442,265.52611627907,"TNFRSF11B"
"204933_s_at",150.927288372093,132.259104651163,"TNFRSF11B"
"204934_s_at",439.784909302326,442.079953488372,"HPN"
"204935_at",13.34399,14.6017869767442,"PTPN2"
"204936_at",30.1990279069767,28.4928697674419,"MAP4K2"
"204937_s_at",1519.81453488372,1353.28223255814,"ZNF274"
"204938_s_at",189.366320930233,148.891746511628,"PLN"
"204939_s_at",669.127279069767,507.388837209302,"PLN"
"204940_at",292.643158139535,252.163439534884,"PLN"
"204941_s_at",179.625793023256,171.943772093023,"ALDH3B2"
"204942_s_at",294.406395348837,464.654046511628,"ALDH3B2"
"204943_at",653.344465116279,634.69576744186,"ADAM12"
"204944_at",228.2291,202.924088372093,"PTPRG"
"204945_at",371.995162790698,391.837279069767,"PTPRN"
"204946_s_at",1044.88574418605,875.360534883721,"TOP3A"
"204947_at",733.37111627907,597.718697674419,"E2F1"
"204948_s_at",1417.11627906977,1035.30886046512,"FST"
"204949_at",484.297493023256,375.833302325581,"ICAM3"
"204950_at",1313.9138372093,1218.54511627907,"CARD8"
"204951_at",309.594976744186,318.293493023256,"RHOH"
"204952_at",583.866,591.748511627907,"LYPD3"
"204953_at",907.140674418605,811.40911627907,"SNAP91"
"204954_s_at",70.5621790697674,70.6066395348837,"DYRK1B"
"204955_at",2434.37630232558,1547.05348837209,"SRPX"
"204956_at",227.609381395349,270.494988372093,"MTAP"
"204957_at",630.639597674419,759.561627906977,"ORC5"
"204958_at",273.027395348837,237.972265116279,"PLK3"
"204959_at",553.037674418605,556.282186046512,"MNDA"
"204960_at",128.598574418605,120.419588372093,"PTPRCAP"
"204961_s_at",36.2409418604651,33.540488372093,"NCF1 /// NCF1B /// NCF1C"
"204962_s_at",428.386765116279,624.164186046512,"CENPA /// SLC35F6"
"204963_at",1345.16834883721,967.370581395349,"SSPN"
"204964_s_at",706.912348837209,506.556234883721,"SSPN"
"204965_at",1158.48695348837,1028.50551162791,"GC"
"204966_at",427.106823255814,354.303995348837,"BAI2"
"204967_at",1954.31534883721,1764.3,"SHROOM2"
"204968_at",681.963697674419,694.762720930233,"C6orf47"
"204969_s_at",93.3917744186047,77.5692441860465,"RDX"
"204970_s_at",167.795809302326,130.450762790698,"MAFG"
"204971_at",1725.01848837209,1624.77286046512,"CSTA"
"204972_at",3208.44488372093,2905.07674418605,"OAS2"
"204973_at",674.823790697674,626.332418604651,"GJB1"
"204974_at",332.257109302326,322.069820930233,"RAB3A"
"204975_at",1265.57465116279,1329.63439534884,"EMP2"
"204976_s_at",742.105604651163,935.923209302326,"AMMECR1"
"204977_at",3326.22302325581,3299.65465116279,"DDX10"
"204978_at",1194.92404651163,1203.0001627907,"CLASRP"
"204979_s_at",311.48,305.667069767442,"SH3BGR"
"204980_at",2162.06479069767,1990.08581395349,"CLOCK"
"204981_at",493.777418604651,607.126953488372,"SLC22A18"
"204982_at",95.6972511627907,89.6189162790698,"GIT2"
"204983_s_at",544.263325581395,567.149234883721,"GPC4"
"204984_at",1089.45023255814,924.242790697674,"GPC4"
"204985_s_at",819.999930232558,767.754906976744,"TRAPPC6A"
"204986_s_at",771.26311627907,635.698860465116,"TAOK2"
"204987_at",1749.39346511628,1549.35030232558,"ITIH2"
"204988_at",379.15688372093,580.743395348837,"FGB"
"204989_s_at",99.9015581395349,80.9475441860465,"ITGB4"
"204990_s_at",82.8941395348837,70.3055372093023,"ITGB4"
"204991_s_at",71.7900674418605,57.0636697674419,"NF2"
"204992_s_at",2255.87802325581,2431.3011627907,"PFN2"
"204993_at",1397.47204651163,1044.64325581395,"GNAZ"
"204994_at",2177.58295348837,2216.24120930233,"MX2"
"204995_at",570.118627906977,573.75776744186,"CDK5R1"
"204996_s_at",325.402576744186,309.185860465116,"CDK5R1"
"204997_at",963.756462790698,129.14668372093,"GPD1"
"204998_s_at",974.601209302326,943.854837209302,"ATF5"
"204999_s_at",311.912374418605,265.662148837209,"ATF5"
"205000_at",127.149727906977,109.380051162791,"DDX3Y"
"205001_s_at",192.143148837209,181.812355813954,"DDX3Y"
"205002_at",81.0914395348837,62.0579744186047,"AHDC1"
"205003_at",1238.94734883721,1228.93218604651,"DOCK4"
"205004_at",356.611427906977,355.641111627907,"NKRF"
"205005_s_at",908.445488372093,541.638837209302,"NMT2"
"205006_s_at",1234.36425581395,770.418186046512,"NMT2"
"205007_s_at",184.436511627907,156.835190697674,"CIB2"
"205008_s_at",1360.51593023256,1118.51023255814,"CIB2"
"205009_at",1313.00069767442,1556.31179069767,"TFF1"
"205010_at",1212.13120930233,1150.80434883721,"GNL3L"
"205011_at",1867.59372093023,1558.45574418605,"VWA5A"
"205012_s_at",785.60211627907,695.539813953488,"HAGH"
"205013_s_at",373.886720930233,399.151734883721,"ADORA2A /// SPECC1L-ADORA2A"
"205014_at",1138.95120930233,937.530953488372,"FGFBP1"
"205015_s_at",52.2463860465116,49.945423255814,"TGFA"
"205016_at",875.658930232558,1008.91295348837,"TGFA"
"205017_s_at",484.302546511628,394.323451162791,"MBNL2"
"205018_s_at",540.316046511628,491.662855813954,"MBNL2"
"205019_s_at",306.890209302326,224.207386046512,"VIPR1"
"205020_s_at",136.394309302326,129.694011627907,"ARL4A"
"205021_s_at",2784.92790697674,2115.15097674419,"FOXN3"
"205022_s_at",299.757534883721,92.9897627906977,"FOXN3"
"205023_at",39.7384269767442,40.1502674418605,"RAD51"
"205024_s_at",1059.04695348837,960.840162790698,"RAD51"
"205025_at",76.6601325581395,70.8872534883721,"ZBTB48"
"205026_at",396.475976744186,357.631953488372,"STAT5B"
"205027_s_at",582.056790697674,489.699734883721,"MAP3K8"
"205028_at",237.61798372093,196.241969767442,"TRO"
"205029_s_at",54.0513139534884,74.9954372093023,"FABP7"
"205030_at",1379.735,1299.76118604651,"FABP7"
"205031_at",327.400837209302,332.086255813953,"EFNB3"
"205032_at",671.002511627907,593.255255813953,"ITGA2"
"205033_s_at",440.271639534884,355.530309302326,"DEFA1 /// DEFA1B /// DEFA3"
"205034_at",454.38026744186,698.415825581395,"CCNE2"
"205035_at",48.5037837209302,44.8193325581395,"CTDP1"
"205036_at",1305.52376744186,1201.20779069767,"LSM6"
"205037_at",216.877834883721,162.147806976744,"IFT27"
"205038_at",374.8248,381.075055813953,"IKZF1"
"205039_s_at",682.478069767442,752.128325581395,"IKZF1"
"205040_at",140.30796744186,220.378711627907,"ORM1"
"205041_s_at",316.430927906977,319.178786046512,"ORM1 /// ORM2"
"205042_at",787.751976744186,753.704790697674,"GNE"
"205043_at",277.610813953488,229.329879069767,"CFTR"
"205044_at",577.825511627907,1091.02062790698,"GABRP"
"205045_at",39.7180813953488,32.6503372093023,"AKAP10"
"205046_at",235.027058139535,203.907609302326,"CENPE"
"205047_s_at",151.777976744186,282.889225581395,"ASNS"
"205048_s_at",337.523044186046,434.715855813954,"PSPH"
"205049_s_at",1233.68755813953,1143.15434883721,"CD79A"
"205050_s_at",791.011511627907,667.738418604651,"MAPK8IP2"
"205051_s_at",570.173465116279,883.617920930233,"KIT"
"205052_at",1725.1478372093,1471.38944186047,"AUH"
"205053_at",990.97111627907,964.498162790698,"PRIM1"
"205054_at",748.863581395349,670.960069767442,"NEB"
"205055_at",2133.56441860465,1876.37279069767,"ITGAE"
"205056_s_at",86.3152441860465,77.733676744186,"GPR162"
"205057_s_at",63.7469953488372,52.6460697674419,"IDUA"
"205058_at",332.687434883721,332.944625581395,"SLC26A1"
"205059_s_at",808.234302325581,707.487720930233,"IDUA"
"205060_at",985.231651162791,1123.20518604651,"PARG"
"205061_s_at",763.85988372093,782.836465116279,"EXOSC9"
"205062_x_at",230.192686046512,291.504611627907,"ARID4A"
"205063_at",70.5803046511628,93.4756927906977,"GEMIN2"
"205064_at",748.823906976744,604.184,"SPRR1B"
"205065_at",67.0582744186047,66.1565581395349,"ENPP1"
"205066_s_at",529.222697674419,690.954534883721,"ENPP1"
"205067_at",2005.37181395349,1555.78720930233,"IL1B"
"205068_s_at",447.024697674419,380.02188372093,"ARHGAP26"
"205069_s_at",82.1527209302326,90.8167093023256,"ARHGAP26"
"205070_at",754.280255813954,620.408534883721,"ING3"
"205071_x_at",75.5603651162791,63.835523255814,"XRCC4"
"205072_s_at",55.8804118604651,48.2231574418605,"XRCC4"
"205073_at",237.642372093023,238.537720930233,"CYP2J2"
"205074_at",1713.32590697674,1838.34548837209,"SLC22A5"
"205075_at",197.103260465116,179.191172093023,"SERPINF2"
"205076_s_at",1753.12162790698,1602.21286046512,"MTMR11"
"205077_s_at",1397.08362790698,1533.47948837209,"PIGF"
"205078_at",692.216534883721,730.15776744186,"PIGF"
"205079_s_at",725.086981395349,599.552234883721,"MPDZ"
"205080_at",1453.231,1355.05260465116,"RARB"
"205081_at",145.561486046512,247.954297674419,"CRIP1"
"205082_s_at",228.904539534884,176.633725581395,"AOX1"
"205083_at",1837.064,1587.51169767442,"AOX1"
"205084_at",188.683676744186,141.0166,"BCAP29"
"205085_at",98.0359558139535,63.9152534883721,"ORC1"
"205086_s_at",39.3011441860465,29.1489651162791,"NCAPH2"
"205087_at",416.392760465116,462.621490697674,"RWDD3"
"205088_at",1315.52695348837,1148.73713953488,"MAMLD1"
"205089_at",522.118069767442,585.921651162791,"ZNF7"
"205090_s_at",176.483111627907,150.639074418605,"NAGPA"
"205091_x_at",355.665662790698,362.326295348837,"RECQL"
"205092_x_at",382.783518604651,414.126720930233,"ZBTB1"
"205093_at",189.409802325581,170.690039534884,"PLEKHA6"
"205094_at",1527.16351162791,1593.44439534884,"PEX12"
"205095_s_at",372.167488372093,316.437313953488,"ATP6V0A1"
"205096_at",823.838348837209,737.768162790698,"POM121"
"205097_at",108.683237209302,210.103730232558,"SLC26A2"
"205098_at",1451.89130232558,1215.80525581395,"CCR1"
"205099_s_at",522.61373255814,590.414,"CCR1"
"205100_at",691.888790697674,659.911860465116,"GFPT2"
"205101_at",531.130023255814,504.559930232558,"CIITA"
"205102_at",383.091858139535,268.662048837209,"TMPRSS2"
"205103_at",1937.97365116279,1644.81820930233,"C1orf61"
"205104_at",143.039341860465,149.069746511628,"SNPH"
"205105_at",1045.80758139535,1071.3878372093,"MAN2A1"
"205106_at",273.305411627907,297.366693023256,"CMC4 /// MTCP1"
"205107_s_at",77.6533093023256,122.142462790698,"EFNA4"
"205108_s_at",647.930604651163,579.863502325581,"APOB"
"205109_s_at",324.15656744186,255.227006976744,"ARHGEF4 /// LOC101930241"
"205110_s_at",1149.50441860465,904.001725581395,"FGF13"
"205111_s_at",267.161218604651,251.35198372093,"PLCE1"
"205112_at",159.22151627907,149.198634883721,"PLCE1"
"205113_at",364.219697674419,310.361960465116,"NEFM"
"205114_s_at",870.965023255814,717.143511627907,"CCL3 /// CCL3L1 /// CCL3L3"
"205115_s_at",784.852860465116,814.325790697674,"RBM19"
"205116_at",533.215711627907,463.933897674419,"LAMA2"
"205117_at",845.170534883721,776.063139534884,"FGF1"
"205118_at",128.221925581395,119.655020930233,"FPR1"
"205119_s_at",273.823674418605,289.129239534884,"FPR1"
"205120_s_at",1371.26779069767,986.790279069768,"SGCB"
"205121_at",148.957106976744,118.575658139535,"SGCB"
"205122_at",156.707344186046,180.612434883721,"MSANTD3-TMEFF1 /// TMEFF1"
"205123_s_at",56.8002906976744,45.7912781395349,"MSANTD3-TMEFF1 /// TMEFF1"
"205124_at",140.093397674419,127.607225581395,"MEF2B /// MEF2BNB /// MEF2BNB-MEF2B"
"205125_at",789.703302325581,798.014604651163,"PLCD1"
"205126_at",339.179139534884,292.247341860465,"VRK2"
"205127_at",252.824576744186,269.416976744186,"PTGS1"
"205128_x_at",1381.96202325581,1444.90753488372,"PTGS1"
"205129_at",119.915148837209,168.712046511628,"NPM3"
"205130_at",1435.3388372093,1376.68127906977,"MOK"
"205131_x_at",65.6467534883721,82.8576139534884,"CLEC11A"
"205132_at",1216.29204651163,1134.986,"ACTC1"
"205133_s_at",1198.79693023256,1618.73379069767,"HSPE1"
"205134_s_at",1622.84013953488,1427.32455813953,"NUFIP1"
"205135_s_at",592.847481395349,597.854395348837,"NUFIP1"
"205136_s_at",268.385569767442,293.179788372093,"NUFIP1"
"205137_x_at",393.727,443.297069767442,"USH1C"
"205138_s_at",131.727204651163,103.471888372093,"UST"
"205139_s_at",1493.74390697674,1346.05995348837,"UST"
